"","ID","CONDITION","SESSION","BLOCK","TOTAL_PHRASES","P_AGE","P_GENDER","P_HANDEDNESS","PHRASE_NUMBER","PT","TT","PT_LENGTH","TT_LENGTH","IS_LENGTH","WPM","CPS","ERROR_RATE","MINIMUM_STRING_DISTANCE","KEYSTROKES_PER_CHARACTER","CORRECTED_ERROR_RATE","TOTAL_ERROR_RATE","INPUT_TIME","VST","CCC","BACKSPACE_COUNT","CAC","CAR","T_CAT","CAT_R","LEVENSHTEIN_SUBSTITUTION","LEVENSHTEIN_INSERTION","LEVENSHTEIN_DELETION","﻿"
"1456","jr2wu","1","1","3","20","24","MALE","RIGHT_H","13","this mission statement is baloney","this mission statement is baloney","33","33","41","33.44947735191637","2.787456445993031","0","0","1.2424242424242424","10.81081081081081","10.81081081081081","11.48","225","0","4","4","9.75609756097561","1.144","9.965156794425086","0","0","0","﻿"
"1556","jr2wu","1","1","3","20","24","MALE","RIGHT_H","14","round robin scheduling","round robin scheduling","22","22","22","42.119338124686614","3.5099448437238845","0","0","1","0","0","5.983","496","0","0","0","0","0","0","0","0","0","﻿"
"1656","jr2wu","1","1","3","20","24","MALE","RIGHT_H","15","where did i leave my glasses","where did i leave my glasses","28","28","28","63.86753400354819","5.3222945002956825","0","0","1","0","0","5.073","183","0","0","0","0","0","0","0","0","0","﻿"
"1756","jr2wu","1","1","3","20","24","MALE","RIGHT_H","16","never mix religion and politics","never mix religion and politics","31","31","31","109.7560975609756","9.146341463414634","0","0","1","0","0","3.28","240","0","0","0","0","0","0","0","0","0","﻿"
"1856","jr2wu","1","1","3","20","24","MALE","RIGHT_H","17","this camera takes nice photographs","this camera takes nice photographs","34","34","38","93.39622641509433","7.783018867924528","0","0","1.1176470588235294","5.555555555555555","5.555555555555555","4.24","294","0","2","2","5.263157894736842","0.425","10.023584905660378","0","0","0","﻿"
"1956","jr2wu","1","1","3","20","24","MALE","RIGHT_H","18","bad for the environment","bad for the environment","23","23","23","121.37931034482759","10.114942528735632","0","0","1","0","0","2.175","176","0","0","0","0","0","0","0","0","0","﻿"
"2056","jr2wu","1","1","3","20","24","MALE","RIGHT_H","19","please follow the guidelines","please follow the guidelines","28","28","28","95.97156398104265","7.997630331753554","0","0","1","0","0","3.376","176","0","0","0","0","0","0","0","0","0","﻿"
"2156","jr2wu","1","1","3","20","24","MALE","RIGHT_H","20","do you like to shop on sunday","do you like to shop on sunday","29","29","29","110.56268509378086","9.213557091148404","0","0","1","0","0","3.039","232","0","0","0","0","0","0","0","0","0","﻿"
"266","jr2wu","2","1","1","20","24","MALE","RIGHT_H","1","our life expectancy has increased","our life expectancy has increased","33","33","41","57.31343283582089","4.776119402985074","0","0","1.2424242424242424","10.81081081081081","10.81081081081081","6.7","311","0","4","4","9.75609756097561","0.761","11.35820895522388","0","0","0","﻿"
"357","jr2wu","2","1","1","20","24","MALE","RIGHT_H","2","a most ridiculous thing","a most ridiculous thing","23","23","23","64.84893146647016","5.404077622205847","0","0","1","0","0","4.071","170","0","0","0","0","0","0","0","0","0","﻿"
"457","jr2wu","2","1","1","20","24","MALE","RIGHT_H","3","an excellent way to communicate","an excellent way to communicate","31","31","31","70.67137809187278","5.889281507656065","0","0","1","0","0","5.094","233","0","0","0","0","0","0","0","0","0","﻿"
"557","jr2wu","2","1","1","20","24","MALE","RIGHT_H","4","on the way to the cottage","on the way to the cottage","25","25","31","62.176165803108816","5.181347150259068","0","0","1.24","10.714285714285714","10.714285714285714","4.632","366","0","3","3","9.67741935483871","0.919","19.840241796200345","0","0","0","﻿"
"657","jr2wu","2","1","1","20","24","MALE","RIGHT_H","5","make my day you sucker","make my day you sucker","22","22","22","84.73436449226631","7.061197041022192","0","0","1","0","0","2.974","720","0","0","0","0","0","0","0","0","0","﻿"
"757","jr2wu","2","1","1","20","24","MALE","RIGHT_H","6","correct your diction immediately","correct your diction immediately","32","32","32","90.62119366626065","7.551766138855054","0","0","1","0","0","4.105","245","0","0","0","0","0","0","0","0","0","﻿"
"857","jr2wu","2","1","1","20","24","MALE","RIGHT_H","7","that sticker needs to be validated","that sticker needs to be validated","34","34","38","73.10319364962156","6.09193280413513","0","0","1.1176470588235294","5.555555555555555","5.555555555555555","5.417","223","0","2","2","5.263157894736842","0.449","8.288720694111133","0","0","0","﻿"
"957","jr2wu","2","1","1","20","24","MALE","RIGHT_H","8","the high waves will swamp us","the high waves will swamp us","28","28","28","86.35394456289978","7.196162046908316","0","0","1","0","0","3.752","192","0","0","0","0","0","0","0","0","0","﻿"
"1057","jr2wu","2","1","1","20","24","MALE","RIGHT_H","9","very reluctant to enter","very reluctant to enter","23","23","23","85.74212406625527","7.145177005521273","0","0","1","0","0","3.079","384","0","0","0","0","0","0","0","0","0","﻿"
"1157","jr2wu","2","1","1","20","24","MALE","RIGHT_H","10","very reluctant to enter","very reluctant to enter","23","23","23","85.88158750813272","7.156798959011061","0","0","1","0","0","3.074","208","0","0","0","0","0","0","0","0","0","﻿"
"1257","jr2wu","2","1","1","20","24","MALE","RIGHT_H","11","relations are very strained","relations are very strained","27","27","27","85.15283842794759","7.096069868995633","0","0","1","0","0","3.664","416","0","0","0","0","0","0","0","0","0","﻿"
"1357","jr2wu","2","1","1","20","24","MALE","RIGHT_H","12","our silver anniversary is coming","our silver anniversary is coming","32","32","32","89.94197292069632","7.495164410058027","0","0","1","0","0","4.136","169","0","0","0","0","0","0","0","0","0","﻿"
"1457","jr2wu","2","1","1","20","24","MALE","RIGHT_H","13","acutely aware of her good looks","acutely aware of her good looks","31","31","31","87.54863813229572","7.2957198443579765","0","0","1","0","0","4.112","463","0","0","0","0","0","0","0","0","0","﻿"
"1557","jr2wu","2","1","1","20","24","MALE","RIGHT_H","14","sad to hear that news","sad to hear that news","21","21","21","81.91126279863481","6.8259385665529","0","0","1","0","0","2.93","551","0","0","0","0","0","0","0","0","0","﻿"
"1657","jr2wu","2","1","1","20","24","MALE","RIGHT_H","15","destruction of the rain forest","destruction of the rain forest","30","30","30","93.32260659694288","7.776883883078574","0","0","1","0","0","3.729","134","0","0","0","0","0","0","0","0","0","﻿"
"1757","jr2wu","2","1","1","20","24","MALE","RIGHT_H","16","you are not a jedi yet","you are not a jedi yet","22","22","22","94.02985074626865","7.835820895522388","0","0","1","0","0","2.68","249","0","0","0","0","0","0","0","0","0","﻿"
"1857","jr2wu","2","1","1","20","24","MALE","RIGHT_H","17","accompanied by an adult","accompanied by an adult","23","23","23","81.70844939647168","6.809037449705974","0","0","1","0","0","3.231","160","0","0","0","0","0","0","0","0","0","﻿"
"1957","jr2wu","2","1","1","20","24","MALE","RIGHT_H","18","nothing finer than discovering a treasure","nothing finer than discovering a treasure","41","41","41","93.31259720062208","7.776049766718507","0","0","1","0","0","5.144","232","0","0","0","0","0","0","0","0","0","﻿"
"2057","jr2wu","2","1","1","20","24","MALE","RIGHT_H","19","the most beautiful sunset","the most beautiful sunset","25","25","25","87.32565191024864","7.277137659187386","0","0","1","0","0","3.298","486","0","0","0","0","0","0","0","0","0","﻿"
"2157","jr2wu","2","1","1","20","24","MALE","RIGHT_H","AVERAGE","AVERAGE","AVERAGE","27.8","27.8","28.7","81.0312778703583","6.752606489196523","0","0","1.0300035650623887","1.354032604032604","1.354032604032604","4.059100000000001","328.35","0","0.45","0.45","1.234833740527558","0.10645","1.974358572276768","NaN%","NaN%","NaN%","﻿"
"267","jr2wu","2","1","2","20","24","MALE","RIGHT_H","1","every apple from every tree","every apple from every tree","27","27","27","55.83392984967787","4.652827487473156","0","0","1","0","0","5.588","448","0","0","0","0","0","0","0","0","0","﻿"
"358","jr2wu","2","1","2","20","24","MALE","RIGHT_H","2","one heck of a question","one heck of a question","22","22","22","55.190538764783184","4.599211563731932","0","0","1","0","0","4.566","247","0","0","0","0","0","0","0","0","0","﻿"
"458","jr2wu","2","1","2","20","24","MALE","RIGHT_H","3","have a good weekend","have a good weekend","19","19","19","59.48774442302396","4.957312035251997","0","0","1","0","0","3.631","296","0","0","0","0","0","0","0","0","0","﻿"
"558","jr2wu","2","1","2","20","24","MALE","RIGHT_H","4","the bus was very crowded","the bus was very crowded","24","24","36","39.792387543252595","3.3160322952710497","0","0","1.5","20","20","6.936","511","0","6","6","16.666666666666664","1.416","20.415224913494807","0","0","0","﻿"
"658","jr2wu","2","1","2","20","24","MALE","RIGHT_H","5","see you later alligator","see you later alligator","23","23","23","77.28337236533959","6.440281030444965","0","0","1","0","0","3.416","464","0","0","0","0","0","0","0","0","0","﻿"
"758","jr2wu","2","1","2","20","24","MALE","RIGHT_H","6","the kids are very excited","the kids are very excited","25","25","25","80.74011774600504","6.72834314550042","0","0","1","0","0","3.567","281","0","0","0","0","0","0","0","0","0","﻿"
"858","jr2wu","2","1","2","20","24","MALE","RIGHT_H","7","do not worry about this","do not worry about this","23","23","23","84.02291534054743","7.001909611712286","0","0","1","0","0","3.142","225","0","0","0","0","0","0","0","0","0","﻿"
"958","jr2wu","2","1","2","20","24","MALE","RIGHT_H","8","this is a very good idea","this is a very good idea","24","24","24","77.3542600896861","6.446188340807175","0","0","1","0","0","3.568","624","0","0","0","0","0","0","0","0","0","﻿"
"1058","jr2wu","2","1","2","20","24","MALE","RIGHT_H","9","reading week is just about here","reading week is just about here","31","31","37","53.4045393858478","4.4503782821539835","0","0","1.1935483870967742","8.823529411764707","8.823529411764707","6.741","259","0","3","3","8.108108108108109","0.935","13.87034564604658","0","0","0","﻿"
"1158","jr2wu","2","1","2","20","24","MALE","RIGHT_H","10","the power of denial","the power of denial","19","19","19","79.85212569316081","6.654343807763401","0","0","1","0","0","2.705","376","0","0","0","0","0","0","0","0","0","﻿"
"1258","jr2wu","2","1","2","20","24","MALE","RIGHT_H","11","that land is owned by the government","that land is owned by the government","36","36","36","87.68267223382045","7.306889352818372","0","0","1","0","0","4.79","168","0","0","0","0","0","0","0","0","0","﻿"
"1358","jr2wu","2","1","2","20","24","MALE","RIGHT_H","12","you should visit to a doctor","you should visit to a doctor","28","28","28","92.46575342465754","7.705479452054795","0","0","1","0","0","3.504","530","0","0","0","0","0","0","0","0","0","﻿"
"1458","jr2wu","2","1","2","20","24","MALE","RIGHT_H","13","what goes up must come down","what goes up must come down","27","27","31","70.63617840163008","5.886348200135839","0","0","1.1481481481481481","6.896551724137931","6.896551724137931","4.417","343","0","2","2","6.451612903225806","0.376","8.512565089427213","0","0","0","﻿"
"1558","jr2wu","2","1","2","20","24","MALE","RIGHT_H","14","the largest of the five oceans","the largest of the five oceans","30","30","30","90.06211180124224","7.505175983436853","0","0","1","0","0","3.864","407","0","0","0","0","0","0","0","0","0","﻿"
"1658","jr2wu","2","1","2","20","24","MALE","RIGHT_H","15","can we play cards tonight","can we play cards tonight","25","25","28","54.145516074450086","4.512126339537507","0","0","1.12","3.8461538461538463","3.8461538461538463","5.319","360","0","1","1","3.571428571428571","0.287","5.3957510810302685","0","0","0","﻿"
"1758","jr2wu","2","1","2","20","24","MALE","RIGHT_H","16","raindrops keep falling on my head","raindrops keep falling on my head","33","33","41","44.95434324514166","3.7461952704284713","0","0","1.2424242424242424","10.81081081081081","10.81081081081081","8.542","337","0","4","4","9.75609756097561","1.097","12.842425661437604","0","0","0","﻿"
"1858","jr2wu","2","1","2","20","24","MALE","RIGHT_H","17","the imagination of the nation","the imagination of the nation","29","29","29","81.37563574715428","6.781302978929523","0","0","1","0","0","4.129","151","0","0","0","0","0","0","0","0","0","﻿"
"1958","jr2wu","2","1","2","20","24","MALE","RIGHT_H","18","movie about a nutty professor","movie about a nutty professor","29","29","29","83.16831683168317","6.930693069306931","0","0","1","0","0","4.04","200","0","0","0","0","0","0","0","0","0","﻿"
"2058","jr2wu","2","1","2","20","24","MALE","RIGHT_H","19","the sun rises in the east","the sun rises in the east","25","25","25","93.75","7.8125","0","0","1","0","0","3.072","526","0","0","0","0","0","0","0","0","0","﻿"
"2158","jr2wu","2","1","2","20","24","MALE","RIGHT_H","20","interesting observation was made","interesting observation was made","32","32","32","85.47794117647058","7.123161764705882","0","0","1","0","0","4.352","623","0","0","0","0","0","0","0","0","0","﻿"
"268","jr2wu","2","1","3","20","24","MALE","RIGHT_H","1","universities are too expensive","universities are too expensive","30","30","44","51.855163164953055","4.3212635970794215","0","0","1.4666666666666666","18.91891891891892","18.91891891891892","6.711","447","0","7","7","15.909090909090908","1.216","18.11950528982268","0","0","0","﻿"
"359","jr2wu","2","1","3","20","24","MALE","RIGHT_H","2","the cat has a pleasant temperament","the cat has a pleasant temperament","34","34","40","48.816568047337284","4.068047337278107","0","0","1.1764705882352942","8.108108108108109","8.108108108108109","8.112","520","0","3","3","7.5","1.64","20.216962524654832","0","0","0","﻿"
"459","jr2wu","2","1","3","20","24","MALE","RIGHT_H","3","an injustice is committed every day","an injustice is committed every day","35","35","37","65.55269922879177","5.4627249357326475","0","0","1.0571428571428572","2.7777777777777777","2.7777777777777777","6.224","711","0","1","1","2.7027027027027026","0.401","6.44280205655527","0","0","0","﻿"
"559","jr2wu","2","1","3","20","24","MALE","RIGHT_H","4","my bare face in the wind","my bare face in the wind","24","24","24","71.1523588553751","5.929363237947925","0","0","1","0","0","3.879","424","0","0","0","0","0","0","0","0","0","﻿"
"659","jr2wu","2","1","3","20","24","MALE","RIGHT_H","5","we dine out on the weekends","we dine out on the weekends","27","27","27","52.91723202170963","4.409769335142469","0","0","1","0","0","5.896","455","0","0","0","0","0","0","0","0","0","﻿"
"759","jr2wu","2","1","3","20","24","MALE","RIGHT_H","6","important news always seems to be late","important news always seems to be late","38","38","38","67.33393994540491","5.611161662117076","0","0","1","0","0","6.594","318","0","0","0","0","0","0","0","0","0","﻿"
